user_row,ndcg,ndcg_vs_retrieval,recall,exposure_parity,dataset,family,reranker,repeat,n_candidates,intra_list_similarity
149,0.3562071871080222,0.9190909567940534,1.0,0.2,ml100k,popularity,quota_mmr,0,100,0.3784906402880272
153,0.0,0.8901932855897459,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3734674359236974
212,0.0,0.9032397885991212,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3570288483720971
228,0.0,0.8520861119567525,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3499928969384318
229,0.0,0.9841507686907894,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3205271149401821
235,0.5,0.901809208683172,1.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3541653547725225
239,0.0,0.8418240644295641,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3299778974712216
247,0.0,0.9160649780592997,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3627346969656888
261,0.0,0.9537425372219878,0.0,0.2,ml100k,popularity,quota_mmr,0,100,0.2926034613097412
264,0.0,0.9048708950430951,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3665116545246799
283,0.0,0.8965488763996873,0.0,0.2,ml100k,popularity,quota_mmr,0,100,0.3349044127516895
298,0.0,0.9155455716531664,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3637771890705374
306,0.0,0.8837858061021632,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3778976966756232
314,0.0,0.91985215831432,0.0,0.2,ml100k,popularity,quota_mmr,0,100,0.3597178394350517
330,0.0,0.9362333526823792,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3573675707391677
341,0.0,0.9065223288261652,0.0,0.2,ml100k,popularity,quota_mmr,0,100,0.2941447182827544
342,0.5,0.953170508494574,1.0,0.2,ml100k,popularity,quota_mmr,0,100,0.3052866446014255
343,0.0,0.8664578143547164,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3777754404244463
352,0.0,0.8413694456112542,0.0,0.2,ml100k,popularity,quota_mmr,0,100,0.1736916175328917
355,0.0,0.9275592604380742,0.0,0.2,ml100k,popularity,quota_mmr,0,100,0.3576431196001802
356,0.0,0.8529610289469821,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3205798997336119
365,0.0,0.8680383636705441,0.0,0.2,ml100k,popularity,quota_mmr,0,100,0.3897781561053453
373,0.0,0.9587783695132646,0.0,0.2,ml100k,popularity,quota_mmr,0,100,0.2777462956686323
387,0.0,0.8974072729601826,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3825211323032001
412,1.0,0.9114908073617206,1.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3422003789204398
424,0.0,0.8986146069615325,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3637771890705374
431,0.0,0.9226321001787692,0.0,0.2,ml100k,popularity,quota_mmr,0,100,0.3065911976436926
432,0.0,0.8710907978379879,0.0,0.2,ml100k,popularity,quota_mmr,0,100,0.4311295281557002
445,0.0,0.8950299155772338,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3726359516186276
467,0.0,0.8815780146733322,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3467514417940646
468,0.0,0.8733006815223298,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3590576440936038
469,0.0,0.9824403358048492,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3231019395154987
475,0.0,0.9261212492309764,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.369215920530965
479,0.0,0.897985894383961,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3534542444361936
482,0.0,0.8703326319074086,0.0,0.2,ml100k,popularity,quota_mmr,0,100,0.2276361234700841
489,0.0,0.9093916654952968,0.0,0.2,ml100k,popularity,quota_mmr,0,100,0.3253479072481501
519,0.0,0.9239690596963124,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3583892675476828
526,0.0,0.8973555974386928,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3474097926700729
528,0.2890648263178879,0.8716301178336479,1.0,0.2,ml100k,popularity,quota_mmr,0,100,0.3520403017435777
538,0.0,0.8987396675606893,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3552638131142251
543,0.0,0.8756186092133287,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3821476479273732
549,0.0,0.8949570843404587,0.0,0.2,ml100k,popularity,quota_mmr,0,100,0.3452411275476827
552,0.0,0.9010594086804472,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3477023658518017
554,0.0,0.8362624408067467,0.0,0.2,ml100k,popularity,quota_mmr,0,100,0.3420312976346891
576,0.0,0.9177241546967824,0.0,0.2,ml100k,popularity,quota_mmr,0,100,0.309731342184545
580,0.0,0.9018813347545516,0.0,0.2,ml100k,popularity,quota_mmr,0,100,0.3520234650486037
585,0.0,0.8628201291919168,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3721060655455755
587,0.430676558073393,0.8987344599924274,1.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3789931219393375
596,0.0,0.8945051242964286,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.361378468610038
617,0.0,0.920564671266607,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.2754688512243906
621,0.0,0.8964809174855842,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3347941021681028
623,0.0,0.8944703867531724,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3225383586157288
626,0.0,0.9384762022546952,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3297853742522607
636,0.0,0.8780131728862404,0.0,0.2,ml100k,popularity,quota_mmr,0,100,0.3523663503507415
637,0.0,0.8737513386366875,0.0,0.2,ml100k,popularity,quota_mmr,0,100,0.4065218096799149
657,0.0,0.8586440590059576,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3491563856436305
659,0.0,0.9714173213651862,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3554123173505198
666,0.0,0.9021720320520484,0.0,0.2,ml100k,popularity,quota_mmr,0,100,0.2707048073475518
667,0.0,0.9090675171754126,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3682826603771758
669,0.2890648263178879,0.9021566196044984,1.0,0.2,ml100k,popularity,quota_mmr,0,100,0.3593005282761181
683,0.0,0.8803028504274308,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3109976216950484
693,0.0,0.9121691515672332,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3660739972365923
705,0.0,0.8598216214389165,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3457411751852109
708,0.0,0.8980681445730705,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3702560575223975
717,0.0,0.94344101234957,0.0,0.2,ml100k,popularity,quota_mmr,0,100,0.3430811694072507
722,0.0,0.8554551822323884,0.0,0.2,ml100k,popularity,quota_mmr,0,100,0.3398762203445659
739,0.0,0.8803886037262353,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3556400339554691
745,0.0,0.9251174561635948,0.0,0.2,ml100k,popularity,quota_mmr,0,100,0.3514972626584211
757,0.0,0.9181512125467476,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3288570273686387
759,0.0,0.8861004689865464,0.0,0.2,ml100k,popularity,quota_mmr,0,100,0.3952943464378584
771,0.0,0.9210938660891128,0.0,0.2,ml100k,popularity,quota_mmr,0,100,0.3711745964591624
780,0.0,0.8571841092413288,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3626671724763759
785,0.0,0.9832846564546832,0.0,0.2,ml100k,popularity,quota_mmr,0,100,0.3184532769069902
794,0.0,0.8947262062039797,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3778976966756232
806,0.0,0.9289225101510497,0.0,0.2,ml100k,popularity,quota_mmr,0,100,0.2981080078545471
817,0.0,0.8681820270757978,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3226860681364516
832,0.0,0.8862956621805285,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3778976966756232
856,0.0,0.9441342993474736,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3271796250753128
860,0.0,0.8738020581191717,0.0,0.2,ml100k,popularity,quota_mmr,0,100,0.3662804842941978
869,0.0,0.9389110084532836,0.0,0.2,ml100k,popularity,quota_mmr,0,100,0.3118957220864151
881,0.0,0.9035210528746586,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3293170374455773
894,0.0,0.8848163996388817,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3677561699772822
913,0.0,0.8742220020023876,0.0,0.2,ml100k,popularity,quota_mmr,0,100,0.3271168139824101
934,0.0,0.917211183005667,0.0,0.3,ml100k,popularity,quota_mmr,0,100,0.3664998016107084
2,0.0,0.7507670296056989,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.2941164225038132
4,0.0,0.743754665847938,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.1879224614210779
7,0.0,0.8098077131069634,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3414580064191649
14,0.0,0.8173102656865312,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3336204256942813
19,0.0,0.7855903895962864,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3083521767988734
25,0.0,0.8533522214762572,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.2960779552673312
29,0.0,0.8124736976932435,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.2781563760877011
34,0.0,0.6997826140982795,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.1332578717674534
45,0.0,0.8091436209915244,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.270015957201265
63,0.0,0.81084874932596,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3303742392469225
67,0.0,0.8126822258772519,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.266222167038926
70,0.0,0.8423086474215018,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3083694173902083
78,0.0,0.8210532540890693,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3115404923595158
79,0.0,0.7923363846142741,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3212085020015214
110,0.0,0.8011339213545393,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3064829995850798
122,0.0,0.8506846635895083,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3318721922997177
149,0.3868528072345416,0.8275272394923704,1.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.2982295318769721
153,0.0,0.83481416047167,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3223090025648782
212,0.0,0.8386216002115904,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.305655038067551
228,0.0,0.8048190310103358,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.317559117875239
229,0.0,0.8746872575045272,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.2351544472837191
235,0.6309297535714575,0.8435590356444868,1.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3255202719214606
239,0.0,0.7787098185934097,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.2933899148764559
247,0.0,0.8117266798587834,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.28991463751609
261,0.0,0.8363437255744256,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.2115216473758895
264,0.0,0.8659979794044596,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3403237611168825
283,0.0,0.7850876740675642,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.2529455076863329
298,0.0,0.8607780613392846,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3201151107076606
306,0.0,0.8034176914748866,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.314719962102753
314,0.0,0.8371204647987802,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3182042401134067
330,0.0,0.8253608621900304,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.2774835444843433
341,0.0,0.6813988957972268,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.1698779745032003
342,0.0,0.8258057891611389,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.2270182501773215
343,0.0,0.7625782042460288,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.2968668114191573
352,0.0,0.7611218613746091,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.1419549252524944
355,0.0,0.8974074531776999,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3372784673601592
356,0.0,0.7455203536490544,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.2475162124896732
365,0.0,0.7858578150108324,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3231282105164964
373,0.0,0.8144305529044803,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.1894102982377146
387,0.0,0.8314804235454127,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.333628179490134
412,0.0,0.8102313381384628,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.2929322016988627
424,0.0,0.870910302820872,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3352236705302386
431,0.0,0.8226527898460217,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.2448529566415362
432,0.0,0.7790034978720821,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3589996803643251
445,0.0,0.8685242430979797,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3481603999390473
467,0.0,0.8001520231155952,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.2991788540218696
468,0.0,0.8314176942625097,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3313912557016989
469,0.0,0.9119636479935902,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.2746236061332104
475,0.0,0.841061099724292,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.296649437766952
479,0.0,0.8263663864637227,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3094197941188892
482,0.0,0.7840759855373424,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.1764573998138414
489,0.0,0.8787696681977286,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3056759055431515
519,0.0,0.8231271884179752,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.2973497214735288
526,0.0,0.8135287306172154,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.304952212781474
528,0.0,0.7696027635752808,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.2872239664609447
538,0.0,0.8256512889655349,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3073115273979069
543,0.0,0.7085146271651213,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.2912416820789454
549,0.0,0.8316956423157909,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3089985528135544
552,0.0,0.8220477781264313,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.2964795266181771
554,0.0,0.8030645049687662,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3164251885251204
576,0.0,0.765190390900933,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.2168276901899489
580,0.0,0.8272558842527573,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.2890079457155163
585,0.0,0.8390898419621391,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3380360607636531
587,0.5,0.845000413314964,1.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3380316496256313
596,0.0,0.830517186151834,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.313774653537046
617,0.0,0.7982088173159559,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.1768885822019852
621,0.0,0.7750365162885146,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.2473523998882746
623,0.0,0.7565484320678247,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.2217707942500976
626,0.0,0.857790562303724,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.2594969123694731
636,0.0,0.8573213996534734,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3426049157261707
637,0.0,0.7236460503875889,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.2901967872529367
657,0.0,0.8315867229395223,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3255953818587908
659,0.0,0.848859129064028,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.2692646404574856
666,0.0,0.7839376627109595,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.1971584322408802
667,0.0,0.7920967092462776,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.2834142699276424
669,0.0,0.8391306041700267,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.317460985416268
683,0.0,0.8768110576731827,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3093160308298699
693,0.0,0.868285282086413,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3334222321893205
705,0.0,0.8110830187173922,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3043470241123414
708,0.0,0.8154051553833882,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3120597480534083
717,0.0,0.8738589966122744,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3013866956730348
722,0.0,0.8281901780184088,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3229565358246258
739,0.0,0.8624057577955827,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3445413270394277
745,0.0,0.850059998311324,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.2892988493789181
757,0.0,0.8654266281717721,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.294598885653507
759,0.0,0.8019410204228397,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3222582267728915
771,0.0,0.8735381913728002,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3263654621295224
780,0.0,0.7717943787367015,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3228015903970929
785,0.0,0.8983697485596512,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.258893164015013
794,0.0,0.8410142274665017,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3345109731032467
806,0.0,0.853826659269699,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.2789431430346577
817,0.0,0.7610034367499291,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.257984319723095
832,0.0,0.8470083424712795,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3474145425635637
856,0.0,0.8593963310267849,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.2682755049928035
860,0.0,0.8457429833160788,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3433427403453015
869,0.0,0.7744660298811249,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.2234462867118853
881,0.0,0.8654232423714453,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3080960357123213
894,0.0,0.8323688521561712,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.3214341947160605
913,0.0,0.7907419781524684,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.2775010197357695
934,0.0,0.7982494675330304,0.0,0.2,ml100k,popularity,qubo_feasible,0,100,0.2608244260136291
2,0.0,0.8673844136284782,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.3588689310414242
4,0.0,0.8082212878912857,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.2003144370645551
7,0.0,0.8540528131397158,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.3452801210354891
14,0.0,0.8559762203415643,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.3441331362617518
19,0.0,0.8222062027588622,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.3203699619316412
25,0.0,0.8952974641125063,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.297573350271396
29,0.0,0.8612330481191549,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.2905664390856776
34,0.0,0.7071753695688004,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.1178696052936071
45,0.3562071871080222,0.8827834484443497,1.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.2936732340036374
63,0.0,0.8431684444277917,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.32730247578555
67,0.0,0.8840713908865067,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.2970862768093585
70,0.0,0.8687750406105766,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.3202086970497825
78,0.0,0.8153447774384306,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.2990027561134061
79,0.0,0.8596123723687078,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.3333311247451273
110,0.0,0.8515613501710133,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.3193297606435148
122,1.0,0.8808817333349808,1.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.3364264904938831
149,0.0,0.8414421133846572,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.2857241266714169
153,0.0,0.8526777928519796,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.3294471724136232
212,0.0,0.8407720726647036,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.2944372717976782
228,0.0,0.7920302395428712,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.3027754722654429
229,0.0,0.8611917026357174,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.2119565444176038
235,0.5,0.8973689190871578,1.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.347360956928452
239,0.0,0.8131009203185365,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.2974024171934412
247,0.0,0.893426191440798,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.3337468169235317
261,0.0,0.8258453562915435,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.2037485813261249
264,0.0,0.8801263936628282,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.3437645966004817
283,0.0,0.857934463056332,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.2963953227575
298,0.0,0.8909184929369984,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.3356946421063086
306,0.0,0.8568128597764452,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.3432204487975776
314,0.0,0.8753832613784353,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.3151977464682351
330,0.0,0.9065848298512542,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.3190937145882643
341,0.0,0.740001810511322,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.1851369096042095
342,0.5,0.834220930259198,1.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.2133251625293838
343,0.0,0.752636119273769,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.2820844490007329
352,0.0,0.83196508696743,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.1538973329099705
355,0.0,0.909469347151674,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.3333746258309332
356,0.0,0.7892456522991419,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.2634662157737017
365,0.0,0.7847765241739425,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.3168298587272063
373,0.0,0.7829444777440528,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.1669097309996433
387,0.0,0.8822514398201262,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.3563298528652792
412,1.0,0.8560113069594506,1.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.2958368777191697
424,0.0,0.8898291777890731,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.3429006612700874
431,0.0,0.8883856080191005,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.2699278894110518
432,0.0,0.8550114218067937,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.3946110585193674
445,0.0,0.8750866509800228,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.3458746777594294
467,0.0,0.8638498343617319,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.3268468900563581
468,0.0,0.8603148467658311,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.333050883246904
469,0.0,0.9331618244087176,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.2760080773043295
475,0.0,0.8949440346759215,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.3262978606307981
479,0.0,0.8888701974197223,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.3356349651028329
482,0.0,0.841324386715525,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.1950853903352073
489,0.0,0.915843280786703,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.3244736973404979
519,0.0,0.8895225646282243,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.3241757447061429
526,0.0,0.8751300987470063,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.3324499106772633
528,0.0,0.858722913203193,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.3330296008000649
538,0.0,0.8711611580914405,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.3355243022530907
543,0.0,0.7943779468465771,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.2991521467001797
549,0.0,0.8767802559492304,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.3232079026951704
552,0.0,0.8900865580614585,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.3339519237477842
554,0.0,0.812223743679475,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.3112960318835964
576,0.0,0.8337665780428646,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.2340625186710908
580,0.0,0.8936623968456481,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.3207352750506085
585,0.0,0.8382568901546958,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.3288873020065489
587,0.430676558073393,0.8811207315781011,1.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.3482812188993266
596,0.0,0.8488520910386871,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.3180292455119756
617,0.0,0.8558082037323578,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.2010950941110881
621,0.0,0.8155922552993801,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.262709460204355
623,0.0,0.8287106856244055,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.2421060119248789
626,0.0,0.9043954747316866,0.0,0.2,ml100k,popularity,qubo_tabu,0,100,0.2779205018202632
